latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
23.68047,86.09653,302.97,0.43,0.46,2026-01-02,1932,N20,VIIRS,n,2,286.39,1.74,N,2
23.56318,87.08484,306.02,0.56,0.43,2026-01-02,1932,N20,VIIRS,n,2,286.89,2.51,N,2
23.67916,86.07072,295.79,0.43,0.46,2026-01-02,1932,N20,VIIRS,n,2,285.72,0.52,N,0
23.67771,86.08334,311.96,0.43,0.46,2026-01-02,1932,N20,VIIRS,n,2,289.51,2.46,N,2
23.81046,84.83867,297.39,0.51,0.5,2026-01-02,1932,N20,VIIRS,n,2,282.75,1.94,N,2
23.66835,86.09058,301.9,0.43,0.46,2026-01-02,1932,N20,VIIRS,n,2,286.59,1.07,N,2
23.82935,84.56825,295.83,0.53,0.5,2026-01-02,1932,N20,VIIRS,n,2,282.24,1.74,N,0
23.82881,84.57351,309.1,0.53,0.5,2026-01-02,1932,N20,VIIRS,n,2,285.03,1.74,N,0
23.72334,85.52201,296.37,0.46,0.47,2026-01-02,1932,N20,VIIRS,n,2,283.86,0.98,N,2
23.66755,86.09225,303.47,0.43,0.46,2026-01-02,1932,N20,VIIRS,n,2,285.92,1.3,N,2
23.80953,84.84209,308.07,0.51,0.5,2026-01-02,1932,N20,VIIRS,n,2,283.58,1.43,N,2
23.72648,85.52501,296.55,0.46,0.47,2026-01-02,1932,N20,VIIRS,n,2,283.74,1.05,N,2
23.63413,86.29711,295.66,0.42,0.45,2026-01-02,1932,N20,VIIRS,n,2,284.63,1.39,N,2
23.58146,86.72354,301.07,0.39,0.44,2026-01-02,1932,N20,VIIRS,n,2,285.74,0.52,N,0
23.51099,87.27965,296.69,0.55,0.42,2026-01-02,1932,N20,VIIRS,n,2,286.14,1.08,N,2
23.83032,84.57243,313.03,0.53,0.5,2026-01-02,1932,N20,VIIRS,n,2,284.05,2.3,N,0
23.48522,87.35693,297.35,0.54,0.42,2026-01-02,1932,N20,VIIRS,n,2,285.58,1.72,N,2
23.48455,87.36221,318.02,0.54,0.42,2026-01-02,1932,N20,VIIRS,n,2,287.93,1.72,N,2
23.70975,85.40096,296.76,0.47,0.48,2026-01-02,1932,N20,VIIRS,n,2,282.09,0.67,N,2
23.69988,85.29058,296.61,0.48,0.48,2026-01-02,1932,N20,VIIRS,n,2,285.51,1.21,N,2
23.55472,86.53808,299.4,0.4,0.44,2026-01-02,1932,N20,VIIRS,n,2,284.8,0.56,N,0
23.55017,86.54143,295.14,0.4,0.44,2026-01-02,1932,N20,VIIRS,n,2,284.81,0.81,N,2
23.54969,86.54537,296.91,0.4,0.44,2026-01-02,1932,N20,VIIRS,n,2,286.15,0.81,N,2
23.65792,85.50565,313.26,0.46,0.47,2026-01-02,1932,N20,VIIRS,n,2,286.73,1.55,N,2
23.65249,85.43514,296.63,0.47,0.48,2026-01-02,1932,N20,VIIRS,n,2,283.4,0.65,N,2
23.64762,85.43905,320.38,0.47,0.48,2026-01-02,1932,N20,VIIRS,n,2,286.59,1.77,N,2
23.64812,85.43447,295.72,0.47,0.48,2026-01-02,1932,N20,VIIRS,n,2,283.88,1.77,N,2
23.67329,84.99491,296.59,0.5,0.49,2026-01-02,1932,N20,VIIRS,n,2,284.16,0.82,N,2
23.67103,84.99712,296.16,0.5,0.49,2026-01-02,1932,N20,VIIRS,n,2,284.98,1.2,N,2
22.53775,91.69867,327.52,0.38,0.36,2026-01-02,1932,N20,VIIRS,n,2,287.36,2.44,N,2
22.47482,91.73296,299.97,0.38,0.36,2026-01-02,1932,N20,VIIRS,n,2,286.78,0.72,N,2
22.4791,90.70988,302.05,0.39,0.36,2026-01-02,1932,N20,VIIRS,n,2,286.55,0.67,N,2
22.01001,93.5214,308.97,0.41,0.37,2026-01-02,1932,N20,VIIRS,n,2,277.75,0.88,N,0
22.00663,93.52086,301.52,0.41,0.37,2026-01-02,1932,N20,VIIRS,n,2,278.52,0.64,N,0
22.8765,86.06086,310.79,0.42,0.45,2026-01-02,1932,N20,VIIRS,n,2,286.67,1.97,N,2
22.85618,86.05382,297.2,0.42,0.45,2026-01-02,1932,N20,VIIRS,n,2,283.76,0.67,N,2
22.80978,86.08874,296.68,0.42,0.45,2026-01-02,1932,N20,VIIRS,n,2,286.47,1.01,N,2
22.797,86.19778,312.25,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,288.86,2.15,N,2
22.79334,86.1932,304.02,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,288.03,1.31,N,2
22.79193,86.20526,318.53,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,288.61,2.87,N,2
22.80148,86.08752,324.73,0.42,0.45,2026-01-02,1932,N20,VIIRS,n,2,286.95,2.49,N,2
22.80101,86.09155,299.81,0.42,0.45,2026-01-02,1932,N20,VIIRS,n,2,287.32,1.41,N,2
22.78875,86.19661,300.99,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,288.95,2.44,N,2
22.7943,86.19884,304.82,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,287.62,1.41,N,3
22.79331,86.20681,308.38,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,287.46,1.25,N,2
22.80367,86.08936,318.82,0.42,0.45,2026-01-02,1932,N20,VIIRS,n,2,287.34,2.48,N,2
22.79068,86.19422,308.18,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,289.0,1.84,N,2
22.79018,86.19824,303.75,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,289.65,1.41,N,2
22.78918,86.20629,302.47,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,288.45,1.25,N,2
22.79952,86.08876,308.84,0.42,0.45,2026-01-02,1932,N20,VIIRS,n,2,287.43,1.02,N,2
23.16877,82.33376,298.86,0.36,0.58,2026-01-02,1932,N20,VIIRS,n,2,286.22,0.83,N,2
23.16842,82.33733,309.63,0.36,0.58,2026-01-02,1932,N20,VIIRS,n,2,286.68,1.14,N,2
23.16808,82.3409,303.7,0.36,0.58,2026-01-02,1932,N20,VIIRS,n,2,286.76,1.14,N,2
23.16344,82.33326,311.06,0.36,0.58,2026-01-02,1932,N20,VIIRS,n,2,286.11,1.36,N,2
22.61115,85.91388,296.35,0.43,0.46,2026-01-02,1932,N20,VIIRS,n,2,285.85,0.97,N,0
20.88268,96.9284,296.33,0.4,0.44,2026-01-02,1932,N20,VIIRS,n,2,281.53,0.73,N,0
22.59433,85.9047,302.71,0.43,0.46,2026-01-02,1932,N20,VIIRS,n,2,285.88,1.0,N,2
22.59014,85.90411,302.42,0.43,0.46,2026-01-02,1932,N20,VIIRS,n,2,287.23,1.33,N,2
22.57488,85.88937,298.6,0.43,0.46,2026-01-02,1932,N20,VIIRS,n,2,287.51,1.44,N,0
22.57438,85.89353,303.77,0.43,0.46,2026-01-02,1932,N20,VIIRS,n,2,288.41,1.44,N,0
22.57388,85.8977,306.37,0.43,0.46,2026-01-02,1932,N20,VIIRS,n,2,289.11,1.66,N,0
22.38088,87.28488,297.3,0.53,0.42,2026-01-02,1932,N20,VIIRS,n,2,287.02,0.97,N,0
22.3777,87.27916,325.22,0.53,0.42,2026-01-02,1932,N20,VIIRS,n,2,293.56,4.21,N,2
22.37835,87.27403,297.96,0.53,0.42,2026-01-02,1932,N20,VIIRS,n,2,286.76,1.2,N,2
22.36739,87.2985,321.79,0.53,0.42,2026-01-02,1932,N20,VIIRS,n,2,292.28,4.68,N,2
22.36102,87.28709,299.7,0.53,0.42,2026-01-02,1932,N20,VIIRS,n,2,288.04,2.03,N,2
22.36732,87.0172,314.09,0.55,0.42,2026-01-02,1932,N20,VIIRS,n,2,289.86,2.95,N,2
22.36342,87.0166,308.43,0.55,0.42,2026-01-02,1932,N20,VIIRS,n,2,289.0,2.22,N,2
22.36702,87.01515,311.45,0.55,0.42,2026-01-02,1932,N20,VIIRS,n,2,289.11,2.35,N,2
22.36312,87.01456,301.59,0.55,0.42,2026-01-02,1932,N20,VIIRS,n,2,287.66,2.35,N,2
22.2443,87.38644,307.93,0.52,0.42,2026-01-02,1932,N20,VIIRS,n,2,287.04,2.05,N,2
22.05437,88.1258,327.15,0.48,0.4,2026-01-02,1932,N20,VIIRS,n,2,293.56,2.81,N,2
22.05499,88.1212,303.21,0.48,0.4,2026-01-02,1932,N20,VIIRS,n,2,290.69,1.51,N,2
22.03432,88.08029,300.24,0.48,0.4,2026-01-02,1932,N20,VIIRS,n,2,287.43,0.72,N,0
23.77551,86.38449,309.34,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,289.22,2.49,N,2
23.7736,86.40059,304.34,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,287.15,1.51,N,0
23.68925,87.09908,307.0,0.56,0.43,2026-01-02,1932,N20,VIIRS,n,2,287.81,2.68,N,2
23.68656,87.12097,300.93,0.56,0.43,2026-01-02,1932,N20,VIIRS,n,2,287.18,1.8,N,2
23.77378,86.36353,331.32,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,289.14,3.94,N,2
23.769,86.40403,329.02,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,290.74,1.98,N,2
24.1614,82.66709,313.05,0.36,0.57,2026-01-02,1932,N20,VIIRS,n,2,284.99,1.31,N,2
23.77282,86.37169,297.29,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,285.85,1.06,N,2
23.76948,86.39997,305.06,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,289.09,1.98,N,2
23.76488,86.40344,324.85,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,290.0,1.98,N,2
23.76869,86.37109,304.96,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,287.49,1.06,N,2
23.76821,86.37513,306.93,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,289.24,2.23,N,2
23.76536,86.39938,309.82,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,288.07,1.98,N,2
23.78321,86.21071,298.7,0.42,0.45,2026-01-02,1932,N20,VIIRS,n,2,287.44,1.05,N,2
23.76124,86.39876,309.06,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,288.34,1.42,N,2
23.76076,86.40283,314.32,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,289.2,1.42,N,2
24.14655,82.65482,306.64,0.36,0.57,2026-01-02,1932,N20,VIIRS,n,2,280.53,0.56,N,0
23.77952,86.20591,309.16,0.42,0.45,2026-01-02,1932,N20,VIIRS,n,2,291.34,3.14,N,2
23.77904,86.21008,309.69,0.42,0.45,2026-01-02,1932,N20,VIIRS,n,2,289.56,1.05,N,2
23.75664,86.40221,303.22,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,287.11,1.42,N,2
23.6661,87.15692,297.29,0.56,0.43,2026-01-02,1932,N20,VIIRS,n,2,285.99,0.77,N,0
24.1432,82.63303,304.21,0.36,0.57,2026-01-02,1932,N20,VIIRS,n,2,284.38,1.68,N,2
24.14289,82.63636,308.93,0.36,0.57,2026-01-02,1932,N20,VIIRS,n,2,285.45,1.54,N,2
23.77487,86.2094,299.48,0.42,0.45,2026-01-02,1932,N20,VIIRS,n,2,288.39,1.13,N,2
23.753,86.39751,296.41,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,286.02,0.68,N,2
23.75063,86.41777,302.34,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,289.71,1.54,N,2
23.77214,86.19631,301.6,0.42,0.45,2026-01-02,1932,N20,VIIRS,n,2,286.58,1.62,N,2
23.77167,86.20044,297.76,0.42,0.45,2026-01-02,1932,N20,VIIRS,n,2,287.26,1.74,N,2
23.74052,86.43259,308.54,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,288.97,1.16,N,2
23.73641,86.43198,305.87,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,288.13,1.16,N,2
23.73594,86.436,301.66,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,291.15,1.55,N,2
23.72725,86.4388,308.43,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,288.18,1.77,N,2
23.73277,86.43732,301.03,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,290.43,0.77,N,2
23.72817,86.44075,299.17,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,287.66,0.77,N,2
24.14347,82.63445,318.39,0.36,0.57,2026-01-02,1932,N20,VIIRS,n,2,284.48,2.22,N,2
23.77814,85.99428,296.07,0.43,0.46,2026-01-02,1932,N20,VIIRS,n,2,285.74,0.77,N,0
23.72455,86.43612,298.8,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,286.41,0.91,N,2
23.72406,86.44015,306.87,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,289.48,0.91,N,2
23.66487,86.91621,298.84,0.38,0.43,2026-01-02,1932,N20,VIIRS,n,2,285.91,0.83,N,2
23.77342,85.99783,295.83,0.43,0.46,2026-01-02,1932,N20,VIIRS,n,2,285.06,0.68,N,0
23.71995,86.43954,300.72,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,287.45,0.91,N,2
23.71437,86.45097,320.45,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,289.29,2.96,N,2
23.82779,85.49921,297.74,0.47,0.47,2026-01-02,1932,N20,VIIRS,n,2,287.37,1.34,N,2
23.7183,86.41887,300.05,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,285.55,0.82,N,0
23.71732,86.42683,297.19,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,286.7,1.23,N,0
23.82396,85.494,302.06,0.47,0.48,2026-01-02,1932,N20,VIIRS,n,2,288.5,1.34,N,2
23.7137,86.42226,300.63,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,286.35,0.82,N,0
23.71076,86.44633,298.6,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,287.06,1.5,N,2
23.8056,85.53792,295.59,0.46,0.47,2026-01-02,1932,N20,VIIRS,n,2,284.91,0.93,N,2
23.6122,87.14236,297.88,0.56,0.43,2026-01-02,1932,N20,VIIRS,n,2,285.54,1.74,N,2
23.76047,85.85162,300.87,0.44,0.46,2026-01-02,1932,N20,VIIRS,n,2,285.94,1.06,N,2
23.75946,85.86031,298.07,0.44,0.46,2026-01-02,1932,N20,VIIRS,n,2,286.05,3.07,N,2
23.75846,85.86888,299.37,0.44,0.46,2026-01-02,1932,N20,VIIRS,n,2,286.05,1.56,N,0
23.75621,85.851,302.44,0.44,0.46,2026-01-02,1932,N20,VIIRS,n,2,287.33,1.06,N,2
23.68879,86.38572,298.63,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,288.58,1.05,N,2
23.6883,86.38979,316.5,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,289.32,1.39,N,2
23.68781,86.3939,298.82,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,286.08,1.39,N,2
23.63428,86.83492,299.15,0.39,0.44,2026-01-02,1932,N20,VIIRS,n,2,284.95,0.64,N,0
23.68369,86.39326,321.32,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,290.22,1.39,N,2
23.68418,86.38914,301.12,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,286.1,1.39,N,2
23.68006,86.38853,317.42,0.41,0.45,2026-01-02,1932,N20,VIIRS,n,2,284.86,1.86,N,2
21.60426,81.82129,297.59,0.38,0.58,2026-01-02,1933,N20,VIIRS,n,2,286.32,0.57,N,0
22.21622,84.86725,299.93,0.49,0.48,2026-01-02,1933,N20,VIIRS,n,2,285.05,0.42,N,2
22.2123,84.86191,299.41,0.49,0.48,2026-01-02,1933,N20,VIIRS,n,2,288.13,1.89,N,2
22.22004,84.75125,295.62,0.5,0.49,2026-01-02,1933,N20,VIIRS,n,2,283.24,2.07,N,2
22.13591,85.3821,299.43,0.45,0.47,2026-01-02,1933,N20,VIIRS,n,2,285.52,0.93,N,2
22.21743,84.75323,298.94,0.5,0.49,2026-01-02,1933,N20,VIIRS,n,2,286.57,1.12,N,2
22.13821,85.41503,297.37,0.45,0.47,2026-01-02,1933,N20,VIIRS,n,2,283.95,1.02,N,2
22.13333,85.38326,297.46,0.45,0.47,2026-01-02,1933,N20,VIIRS,n,2,286.19,0.92,N,2
22.09773,85.35149,295.87,0.45,0.47,2026-01-02,1933,N20,VIIRS,n,2,284.91,0.77,N,2
22.05384,85.465,302.58,0.45,0.47,2026-01-02,1933,N20,VIIRS,n,2,285.68,0.76,N,2
22.35888,82.30192,299.41,0.36,0.57,2026-01-02,1933,N20,VIIRS,n,2,288.95,0.76,N,2
22.3264,82.58838,307.36,0.34,0.56,2026-01-02,1933,N20,VIIRS,n,2,286.38,0.99,N,2
22.35945,82.30264,299.41,0.36,0.57,2026-01-02,1933,N20,VIIRS,n,2,288.56,0.83,N,2
22.32496,82.58862,307.57,0.34,0.56,2026-01-02,1933,N20,VIIRS,n,2,284.72,0.6,N,2
21.96858,85.31442,300.21,0.45,0.47,2026-01-02,1933,N20,VIIRS,n,2,286.23,0.59,N,2
21.9294,85.22065,302.63,0.46,0.47,2026-01-02,1933,N20,VIIRS,n,2,286.78,1.39,N,2
21.92507,85.22001,301.11,0.46,0.47,2026-01-02,1933,N20,VIIRS,n,2,285.75,1.39,N,2
22.06531,83.70416,302.12,0.58,0.52,2026-01-02,1933,N20,VIIRS,n,2,284.92,1.03,N,2
22.1852,82.12032,302.43,0.37,0.58,2026-01-02,1933,N20,VIIRS,n,2,286.83,0.57,N,0
22.08757,83.11317,297.96,0.63,0.54,2026-01-02,1933,N20,VIIRS,n,2,286.95,0.43,N,0
22.03833,83.35116,302.66,0.61,0.53,2026-01-02,1933,N20,VIIRS,n,2,286.77,2.63,N,2
22.03284,83.35634,298.64,0.61,0.53,2026-01-02,1933,N20,VIIRS,n,2,287.03,1.57,N,2
22.03224,83.36217,302.7,0.61,0.53,2026-01-02,1933,N20,VIIRS,n,2,287.42,1.57,N,2
22.04128,83.35097,307.53,0.61,0.53,2026-01-02,1933,N20,VIIRS,n,2,286.6,1.55,N,2
22.03637,83.35029,297.32,0.61,0.53,2026-01-02,1933,N20,VIIRS,n,2,286.45,2.51,N,2
22.0351,83.36193,297.77,0.6,0.53,2026-01-02,1933,N20,VIIRS,n,2,286.92,2.72,N,2
22.15734,82.09254,304.43,0.37,0.58,2026-01-02,1933,N20,VIIRS,n,2,287.49,0.98,N,0
22.04065,83.02743,315.33,0.32,0.54,2026-01-02,1933,N20,VIIRS,n,2,286.8,1.05,N,0
21.98437,83.22861,300.19,0.62,0.54,2026-01-02,1933,N20,VIIRS,n,2,287.09,1.55,N,2
21.53283,86.83083,298.06,0.55,0.43,2026-01-02,1933,N20,VIIRS,n,2,287.64,0.94,N,0
21.84026,83.98272,297.51,0.55,0.51,2026-01-02,1933,N20,VIIRS,n,2,286.81,1.28,N,0
21.87855,83.54686,301.59,0.59,0.53,2026-01-02,1933,N20,VIIRS,n,2,286.45,1.03,N,2
21.87794,83.55254,298.05,0.59,0.53,2026-01-02,1933,N20,VIIRS,n,2,285.89,1.03,N,2
21.82439,83.99685,299.86,0.55,0.51,2026-01-02,1933,N20,VIIRS,n,2,286.49,0.83,N,0
21.98867,82.01185,297.59,0.37,0.58,2026-01-02,1933,N20,VIIRS,n,2,286.98,0.7,N,0
21.76991,84.01661,305.76,0.55,0.51,2026-01-02,1933,N20,VIIRS,n,2,288.24,1.53,N,2
21.76523,84.01598,302.18,0.55,0.51,2026-01-02,1933,N20,VIIRS,n,2,287.31,1.53,N,2
21.75998,84.0207,305.41,0.54,0.51,2026-01-02,1933,N20,VIIRS,n,2,289.11,1.57,N,2
21.75941,84.02602,303.8,0.54,0.51,2026-01-02,1933,N20,VIIRS,n,2,286.69,1.57,N,2
21.7553,84.02004,301.22,0.54,0.51,2026-01-02,1933,N20,VIIRS,n,2,288.45,1.57,N,2
21.76781,84.01501,298.78,0.54,0.51,2026-01-02,1933,N20,VIIRS,n,2,286.48,1.23,N,2
21.7672,84.02034,298.0,0.54,0.51,2026-01-02,1933,N20,VIIRS,n,2,287.7,1.23,N,2
21.76252,84.01973,300.31,0.54,0.51,2026-01-02,1933,N20,VIIRS,n,2,289.18,1.23,N,2
21.75723,84.0244,316.75,0.54,0.51,2026-01-02,1933,N20,VIIRS,n,2,289.68,3.08,N,2
21.75896,83.84005,300.23,0.56,0.51,2026-01-02,1933,N20,VIIRS,n,2,287.93,0.98,N,2
21.75422,83.83948,299.23,0.56,0.51,2026-01-02,1933,N20,VIIRS,n,2,286.38,0.98,N,2
21.73392,83.97821,296.21,0.55,0.51,2026-01-02,1933,N20,VIIRS,n,2,286.01,0.9,N,2
21.74473,83.83839,314.49,0.56,0.51,2026-01-02,1933,N20,VIIRS,n,2,287.5,2.36,N,0
21.73939,83.8432,297.45,0.56,0.51,2026-01-02,1933,N20,VIIRS,n,2,286.61,0.92,N,0
21.68008,84.03545,322.25,0.54,0.51,2026-01-02,1933,N20,VIIRS,n,2,289.2,2.68,N,2
21.67482,84.04015,301.81,0.54,0.51,2026-01-02,1933,N20,VIIRS,n,2,287.61,2.68,N,2
21.80088,82.03754,307.09,0.37,0.58,2026-01-02,1933,N20,VIIRS,n,2,288.47,0.92,N,2
21.73049,82.21033,298.04,0.36,0.57,2026-01-02,1933,N20,VIIRS,n,2,287.84,0.77,N,2
21.73089,82.21098,300.63,0.36,0.57,2026-01-02,1933,N20,VIIRS,n,2,288.5,0.89,N,2
21.67476,82.077,311.38,0.36,0.58,2026-01-02,1933,N20,VIIRS,n,2,289.77,1.95,N,2
21.57247,81.73447,298.03,0.38,0.59,2026-01-02,1933,N20,VIIRS,n,2,288.01,0.88,N,0
21.48725,81.7656,312.14,0.38,0.59,2026-01-02,1933,N20,VIIRS,n,2,287.8,1.64,N,2
21.0028,86.02602,304.7,0.4,0.44,2026-01-02,1933,N20,VIIRS,n,2,288.14,1.18,N,2
20.99607,86.01333,317.01,0.4,0.44,2026-01-02,1933,N20,VIIRS,n,2,287.78,1.6,N,2
21.45953,81.79942,300.07,0.38,0.58,2026-01-02,1933,N20,VIIRS,n,2,287.37,0.85,N,0
20.97264,86.00249,309.87,0.4,0.44,2026-01-02,1933,N20,VIIRS,n,2,290.06,1.23,N,2
20.97166,86.01018,306.01,0.4,0.44,2026-01-02,1933,N20,VIIRS,n,2,289.39,1.28,N,2
20.96677,86.04855,308.04,0.4,0.44,2026-01-02,1933,N20,VIIRS,n,2,288.36,1.58,N,2
20.96856,86.00195,299.36,0.4,0.44,2026-01-02,1933,N20,VIIRS,n,2,289.27,1.23,N,2
20.96759,86.00963,306.0,0.4,0.44,2026-01-02,1933,N20,VIIRS,n,2,289.41,1.28,N,2
20.9671,86.01346,304.26,0.4,0.44,2026-01-02,1933,N20,VIIRS,n,2,289.85,1.28,N,2
20.964,86.00523,312.31,0.4,0.44,2026-01-02,1933,N20,VIIRS,n,2,289.07,1.5,N,2
20.96351,86.00906,300.17,0.4,0.44,2026-01-02,1933,N20,VIIRS,n,2,289.01,0.87,N,2
21.07966,85.03531,340.92,0.46,0.47,2026-01-02,1933,N20,VIIRS,n,2,295.72,7.37,N,2
21.07913,85.03973,310.25,0.46,0.47,2026-01-02,1933,N20,VIIRS,n,2,290.88,7.37,N,2
20.83595,86.96275,309.69,0.53,0.42,2026-01-02,1933,N20,VIIRS,n,2,289.21,1.32,N,0
21.07479,85.03915,301.13,0.46,0.47,2026-01-02,1933,N20,VIIRS,n,2,289.15,1.9,N,2
20.95053,86.04622,317.72,0.4,0.44,2026-01-02,1933,N20,VIIRS,n,2,288.53,2.24,N,2
20.83212,86.96218,306.11,0.53,0.42,2026-01-02,1933,N20,VIIRS,n,2,288.65,1.47,N,0
20.82828,86.96161,310.23,0.53,0.42,2026-01-02,1933,N20,VIIRS,n,2,288.52,1.47,N,0
20.9405,86.06018,309.85,0.4,0.44,2026-01-02,1933,N20,VIIRS,n,2,289.33,1.47,N,2
21.39258,81.64552,307.16,0.38,0.59,2026-01-02,1933,N20,VIIRS,n,2,289.01,2.02,N,2
21.37849,81.67793,314.32,0.38,0.59,2026-01-02,1933,N20,VIIRS,n,2,290.56,2.52,N,2
21.37697,81.6361,298.73,0.38,0.59,2026-01-02,1933,N20,VIIRS,n,2,287.19,1.02,N,0
21.37661,81.63985,302.12,0.38,0.59,2026-01-02,1933,N20,VIIRS,n,2,288.69,1.78,N,2
21.37554,81.6511,298.34,0.38,0.59,2026-01-02,1933,N20,VIIRS,n,2,288.16,1.33,N,0
21.37117,81.6392,298.73,0.38,0.59,2026-01-02,1933,N20,VIIRS,n,2,287.56,1.23,N,0
21.36762,81.67673,300.28,0.38,0.59,2026-01-02,1933,N20,VIIRS,n,2,289.15,0.73,N,2
21.36727,81.68046,303.61,0.38,0.59,2026-01-02,1933,N20,VIIRS,n,2,288.41,0.73,N,2
21.36466,81.64984,300.25,0.38,0.59,2026-01-02,1933,N20,VIIRS,n,2,288.99,1.26,N,2
20.98019,85.13328,301.43,0.45,0.47,2026-01-02,1933,N20,VIIRS,n,2,289.58,1.48,N,2
20.97566,85.17245,301.3,0.45,0.47,2026-01-02,1933,N20,VIIRS,n,2,290.13,1.03,N,2
21.37547,81.63705,300.87,0.38,0.59,2026-01-02,1933,N20,VIIRS,n,2,287.17,1.2,N,2
21.37089,81.68193,300.3,0.38,0.59,2026-01-02,1933,N20,VIIRS,n,2,287.75,1.09,N,2
20.97785,85.1704,299.98,0.45,0.47,2026-01-02,1933,N20,VIIRS,n,2,289.73,1.46,N,2
21.36965,81.64017,299.83,0.38,0.59,2026-01-02,1933,N20,VIIRS,n,2,287.38,1.57,N,0
21.36546,81.68133,305.48,0.38,0.59,2026-01-02,1933,N20,VIIRS,n,2,288.27,1.09,N,2
20.97782,85.13507,299.85,0.45,0.47,2026-01-02,1933,N20,VIIRS,n,2,289.61,1.43,N,2
20.97301,85.17421,319.52,0.45,0.47,2026-01-02,1933,N20,VIIRS,n,2,290.48,2.48,N,2
20.97248,85.17857,313.62,0.45,0.47,2026-01-02,1933,N20,VIIRS,n,2,289.9,2.48,N,2
20.96925,85.16928,318.09,0.45,0.47,2026-01-02,1933,N20,VIIRS,n,2,290.87,2.12,N,2
20.96872,85.17364,311.87,0.45,0.47,2026-01-02,1933,N20,VIIRS,n,2,290.27,2.47,N,2
20.96707,85.15134,304.09,0.45,0.47,2026-01-02,1933,N20,VIIRS,n,2,290.01,1.38,N,2
20.96495,85.16873,304.32,0.45,0.47,2026-01-02,1933,N20,VIIRS,n,2,290.55,2.12,N,2
20.96441,85.17309,313.68,0.45,0.47,2026-01-02,1933,N20,VIIRS,n,2,290.79,2.47,N,2
20.96283,85.18604,309.61,0.45,0.47,2026-01-02,1933,N20,VIIRS,n,2,291.08,3.26,N,2
20.96231,85.19028,303.49,0.45,0.47,2026-01-02,1933,N20,VIIRS,n,2,290.6,1.89,N,2
20.96746,85.07609,306.59,0.46,0.47,2026-01-02,1933,N20,VIIRS,n,2,289.58,1.31,N,0
20.95756,85.01197,314.51,0.46,0.47,2026-01-02,1933,N20,VIIRS,n,2,289.92,2.83,N,2
21.31417,81.58831,300.91,0.39,0.59,2026-01-02,1933,N20,VIIRS,n,2,286.69,1.13,N,2
21.30144,81.6059,309.12,0.39,0.59,2026-01-02,1933,N20,VIIRS,n,2,288.25,0.95,N,2
20.89062,84.98053,312.58,0.46,0.47,2026-01-02,1933,N20,VIIRS,n,2,288.13,1.83,N,2
20.88958,84.97752,299.04,0.46,0.47,2026-01-02,1933,N20,VIIRS,n,2,287.59,1.09,N,2
20.88904,84.9819,305.34,0.46,0.47,2026-01-02,1933,N20,VIIRS,n,2,289.12,1.09,N,2
